onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.184	n/a	592	video_start	81
118.578	n/a	59289	video_stop	101
119.108	n/a	59554	break cnt	break cnt
149.134	n/a	74567	9999	9999
