onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.222	n/a	611	video_start	81
118.614	n/a	59307	video_stop	101
119.218	n/a	59609	break cnt	break cnt
152.606	n/a	76303	9999	9999
