onset	duration	sample	value	event_code
0	n/a	0	resting_start	90
0.028	n/a	14	resting_start	90
81.708	n/a	40854	instructed_toOpenEyes	20
101.708	n/a	50854	instructed_toCloseEyes	30
141.708	n/a	70854	instructed_toOpenEyes	20
161.708	n/a	80854	instructed_toCloseEyes	30
201.708	n/a	100854	instructed_toOpenEyes	20
221.708	n/a	110854	instructed_toCloseEyes	30
261.708	n/a	130854	instructed_toOpenEyes	20
281.708	n/a	140854	instructed_toCloseEyes	30
321.708	n/a	160854	instructed_toOpenEyes	20
341.708	n/a	170854	instructed_toCloseEyes	30
381.708	n/a	190854	instructed_toOpenEyes	20
386.263	n/a	193131.5	boundary	boundary
