onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.128	n/a	564	video_start	82
164.112	n/a	82056	video_stop	102
164.622	n/a	82311	break cnt	break cnt
200.748	n/a	100374	9999	9999
