Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAB678VYW,142177,132,1,n/a
NDARAB683CYD,NaN,NaN,0,n/a
NDARAC296UCB,NaN,NaN,0,n/a
NDARAG788YV9,165615,132,1,n/a
NDARAJ674WJT,264552,132,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARAK772VFJ,147378,132,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARAM177DKJ,133244,130,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARAM946HJE,180692,132,1,n/a
NDARAP283ZBW,148723,132,1,n/a
NDARAU517MC6,132097,130,1,n/a
NDARAW427GWK,162487,132,1,n/a
NDARAY977BZT,151730,132,1,n/a
NDARAZ532KK0,193750,132,1,n/a
NDARBB542URX,184016,132,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARBE096YK6,NaN,NaN,0,n/a
NDARBF402JLH,149528,132,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARBH275EXT,144872,132,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARBH482JK1,147543,132,1,n/a
NDARBK194FF5,161561,132,1,n/a
NDARBP713ZWA,150956,132,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARBT780KVC,146664,132,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARBU777YCU,144444,132,1,n/a
NDARBW320UFW,250210,132,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARBX076DCX,145461,132,1,n/a
NDARBX122RKF,142900,132,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARBY041JPE,NaN,NaN,0,n/a
NDARBZ523GB7,141970,132,1,n/a
NDARCB282LUD,NaN,NaN,0,n/a
NDARCC491MHH,151078,132,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARCE912ZXW,156661,132,1,n/a
NDARCF674WB0,148366,132,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARCG099GTV,NaN,NaN,0,n/a
NDARCH755TLW,209361,132,1,n/a
NDARCL201KJZ,158104,132,1,n/a
NDARCL601WXZ,145042,132,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARCM214WFE,166428,132,1,n/a
NDARCM638LMA,151071,132,1,n/a
NDARCV634GZH,163648,132,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARCX934FX0,NaN,NaN,0,n/a
NDARDC504KWE,NaN,NaN,0,n/a
NDARDE769PHW,180159,132,1,n/a
NDARDF362AWA,140310,132,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARDH753GUF,157272,132,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARDH871DWE,NaN,NaN,0,n/a
NDARDJ872BYV,145868,132,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARDL033XRG,141348,132,1,n/a
NDARDT889RT9,123645,132,1,n/a
NDARDV550JB2,161085,132,1,n/a
NDARDW550GU6,170036,132,1,n/a
NDARDW582ZX8,143929,132,1,n/a
NDARDW783JM1,173396,132,1,n/a
NDARDW969AW5,NaN,NaN,0,n/a
NDARDX544FJ0,NaN,NaN,0,n/a
NDARDY312BR2,130180,130,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARDY883WN6,NaN,NaN,0,n/a
