Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARDV550JB2,174438,14,1,n/a
NDARDW550GU6,616,2,1,n/a
NDARDW582ZX8,NaN,NaN,0,n/a
NDARDW783JM1,237839,14,1,n/a
NDARDW969AW5,NaN,NaN,0,n/a
NDARDX544FJ0,175165,14,1,n/a
NDARDY312BR2,NaN,NaN,0,n/a
NDARDY883WN6,187280,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARDZ664GYT,NaN,NaN,0,n/a
NDARDZ794ZVP,184494,14,1,n/a
NDAREA724CZR,NaN,NaN,0,n/a
NDAREF517UWZ,NaN,NaN,0,n/a
NDAREG807ETG,NaN,NaN,0,n/a
NDAREG872WYW,179117,14,1,n/a
NDAREN483AA8,199240,14,1,n/a
NDAREP458FBK,176991,14,1,n/a
NDAREV593YN4,181084,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDAREV869CPW,194492,14,1,n/a
NDAREZ752EV5,NaN,NaN,0,n/a
NDARFA239AFD,NaN,NaN,0,n/a
NDARFF757TUX,NaN,NaN,0,n/a
NDARFJ087KP2,NaN,NaN,0,n/a
NDARFJ366DT8,427854,14,1,n/a
NDARFM006EM0,198342,14,1,n/a
NDARFN221WW5,174991,14,1,n/a
NDARFR630AAD,NaN,NaN,0,n/a
NDARFV289RKB,179790,14,1,n/a
NDARFV894LUN,NaN,NaN,0,n/a
NDARFX020XPM,NaN,NaN,0,n/a
NDARFY623ZTE,228088,14,1,n/a
NDARFZ143BUQ,173766,14,1,n/a
NDARGA589KWK,202374,30,1,n/a
NDARGA890MKA,173991,14,1,n/a
NDARGG547JN2,NaN,NaN,0,n/a
NDARGJ317VC9,179415,14,1,n/a
NDARGM642AJL,178416,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARGM987YB1,182066,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARGN483WFH,NaN,NaN,0,n/a
NDARGT623ZBY,514639,58,1,n/a
NDARGZ301KFG,371036,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARHB988MYK,204914,14,1,n/a
NDARHD051DYF,NaN,NaN,0,n/a
NDARHF039WDC,194217,14,1,n/a
NDARHH831HHG,173241,14,1,n/a
NDARHJ489GCD,175154,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARHK987WDZ,174567,14,1,n/a
NDARHN206XY3,173742,14,1,n/a
NDARHP344PRU,NaN,NaN,0,n/a
NDARHP518FUR,233688,14,1,n/a
NDARHT417AYP,175276,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARHT518WEM,176192,14,1,n/a
NDARHV586FC7,NaN,NaN,0,n/a
NDARHX716RBV,NaN,NaN,0,n/a
NDARHX844UZE,240489,14,1,n/a
NDARHY346GY2,NaN,NaN,0,n/a
NDARHY787LAL,NaN,NaN,0,n/a
NDARJB586KG6,NaN,NaN,0,n/a
NDARJC294YNX,176902,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARJF156KMU,240393,14,1,n/a
NDARJF479TBL,175142,14,1,n/a
NDARJJ856NTT,182568,14,1,n/a
NDARJK431RXK,NaN,NaN,0,n/a
NDARJL016LRL,196146,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARJL292RYV,179868,14,1,n/a
NDARJM013VR4,NaN,NaN,0,n/a
NDARJM388RU1,187070,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARJU530TZN,NaN,NaN,0,n/a
NDARJV512CXQ,NaN,NaN,0,n/a
NDARKA100EJM,NaN,NaN,0,n/a
NDARKA170RFD,NaN,NaN,0,n/a
NDARKB878YNG,178942,14,1,n/a
NDARKF767BNC,NaN,NaN,0,n/a
NDARKG016KD1,NaN,NaN,0,n/a
NDARKH264PPJ,NaN,NaN,0,n/a
NDARKH524VRA,NaN,NaN,0,n/a
NDARKH835PRL,181492,14,1,n/a
NDARKK117YX5,NaN,NaN,0,n/a
NDARKK633KD2,173116,14,1,n/a
NDARKL610DH7,179941,14,1,n/a
NDARKL718YE8,NaN,NaN,0,n/a
NDARKL778XGD,NaN,NaN,0,n/a
NDARKM199DXW,181291,14,1,n/a
NDARKP823HEM,175689,14,1,n/a
NDARKP870NB3,NaN,NaN,0,n/a
NDARKU213TUX,183391,14,1,n/a
NDARKV309YFH,178646,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARKW236TN7,175742,14,1,n/a
NDARKW511VE6,181293,14,1,n/a
NDARKX917KPK,192696,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARKZ851YAQ,NaN,NaN,0,n/a
NDARLB026GCN,180640,14,1,n/a
NDARLD243KRE,4,2,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARLE425YXG,254639,14,1,n/a
NDARLJ228ZF8,NaN,NaN,0,n/a
NDARLJ728KPP,210064,14,1,n/a
NDARLK158UN6,NaN,NaN,0,n/a
NDARLK307PN3,247765,14,1,n/a
NDARLM981MEN,201839,14,1,n/a
NDARLN739JVC,181791,14,1,n/a
NDARLP413TUX,185816,14,1,n/a
NDARLU274CC7,NaN,NaN,0,n/a
NDARLV090WM9,180714,14,1,n/a
NDARLW708LJR,173141,14,1,n/a
NDARLZ995KLB,NaN,NaN,0,n/a
NDARMA057ZH7,173818,14,1,n/a
NDARMA657LLB,194889,14,1,n/a
NDARMB848AH7,NaN,NaN,0,n/a
NDARMC688WLU,171216,14,1,n/a
NDARME258JN0,NaN,NaN,0,n/a
NDARMH305FWL,183944,14,1,n/a
NDARMK299CN4,194762,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARMT682FGA,NaN,NaN,0,n/a
NDARMU443RHZ,NaN,NaN,0,n/a
NDARMU967FL9,NaN,NaN,0,n/a
NDARMV674TJY,181454,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARMX196KKY,175416,14,1,n/a
NDARMZ162JV7,180592,14,1,n/a
NDARNA984ZXT,200968,14,1,n/a
NDARNB130EX2,NaN,NaN,0,n/a
NDARNB401DN9,221590,14,1,n/a
NDARNB818FWK,NaN,NaN,0,n/a
NDARND445LCA,181666,14,1,n/a
NDARNF439YDW,237512,14,1,n/a
NDARNJ987CYD,177787,14,1,n/a
NDARNK156GLD,NaN,NaN,0,n/a
NDARNK679NNV,181260,14,1,n/a
NDARNL469LJH,NaN,NaN,0,n/a
NDARNL971TL5,NaN,NaN,0,n/a
NDARNM384EEW,180842,14,1,n/a
NDARNN321YCR,173440,14,1,n/a
NDARNP381RZ4,251792,14,1,n/a
NDARNV187AMZ,176704,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARNY402DTE,174064,14,1,n/a
NDARPA414ARE,179316,14,1,n/a
NDARPB957JXE,224204,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARPD312YAK,240684,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARPF325KE2,178864,14,1,n/a
NDARPF460UXT,NaN,NaN,0,n/a
NDARPG387YY2,182343,14,1,n/a
NDARPH340DKQ,NaN,NaN,0,n/a
NDARPJ395JDY,430304,14,1,n/a
NDARPL108LAV,NaN,NaN,0,n/a
NDARPL892JZ1,NaN,NaN,0,n/a
NDARPP238VMX,189842,14,1,n/a
NDARPP355ZEU,288820,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARPP694XU9,181767,14,1,n/a
NDARPV915ZPE,246816,36,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARPX471KCZ,NaN,NaN,0,n/a
NDARPX980MUN,182692,14,1,n/a
NDARPZ327PDV,212415,14,1,n/a
NDARPZ754PMY,203639,14,1,n/a
NDARRA725NE3,46536,3,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARRB185PA0,221110,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARRB889VDF,179268,14,1,n/a
NDARRF788HDD,NaN,NaN,0,n/a
NDARRH574YPF,176069,14,1,n/a
NDARRH694YCJ,NaN,NaN,0,n/a
NDARRJ662KVH,NaN,NaN,0,n/a
NDARRJ800YGA,175091,14,1,n/a
NDARRK146XCZ,205116,14,1,n/a
NDARRK528GFZ,173765,14,1,n/a
NDARRK694GD5,174466,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARRM475LGX,176196,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARRM741RJ0,177991,14,1,n/a
NDARRR214VXP,282920,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARRU560UUG,186241,14,1,n/a
NDARRY803NR6,175204,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARTA364TAU,NaN,NaN,0,n/a
NDARTB266RP5,182317,14,1,n/a
NDARTC071WDB,231344,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARTD443ZUB,NaN,NaN,0,n/a
NDARTD794NKQ,194245,14,1,n/a
NDARTG029XTK,306026,14,1,n/a
NDARTG788FPK,175378,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARTG982TV1,182192,14,1,n/a
NDARTH506TRG,198232,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARTJ540AT4,328308,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARTJ963NC8,177568,14,1,n/a
NDARTK720LER,193092,14,1,n/a
NDARTL107DMD,NaN,NaN,0,n/a
NDARTL525VL2,178467,14,1,n/a
NDARTM499DC9,178466,14,1,n/a
NDARTN452ZWE,180356,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARTV701GLL,50004,3,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARTV785XCD,NaN,NaN,0,n/a
NDARTX577GJK,174720,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARTZ571MJQ,178589,14,1,n/a
NDARUA035YJN,229038,14,1,n/a
NDARUA442ZVF,1017,2,1,n/a
NDARUB069LMP,NaN,NaN,0,n/a
NDARUC804LKP,171590,14,1,n/a
NDARUD345RW8,193740,14,1,n/a
NDARUE991BE0,176389,14,1,n/a
NDARUG126FUY,172419,14,1,n/a
NDARUG267WAH,176642,14,1,n/a
NDARUL432VTH,NaN,NaN,0,n/a
NDARUR627UZG,175745,14,1,n/a
NDARUX070CWZ,183866,14,1,n/a
NDARUX422KT3,379284,75,1,n/a
NDARUX616RC1,338652,14,1,n/a
NDARUZ221YL6,181013,14,1,n/a
NDARVA281NVV,NaN,NaN,0,n/a
NDARVA602LMV,173543,14,1,n/a
NDARVB261JUT,176889,14,1,n/a
NDARVB972ZKQ,NaN,NaN,0,n/a
NDARVC311BV9,NaN,NaN,0,n/a
NDARVC997CME,175552,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARVD437JV0,179166,14,1,n/a
NDARVD609JNZ,182393,14,1,n/a
NDARVD748TR8,173312,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARVJ827RGV,NaN,NaN,0,n/a
NDARVK467GCK,175838,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARVM326HYM,205137,14,1,n/a
NDARVM414ZWU,182392,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARVN232MNL,185965,14,1,n/a
NDARWA911LDR,NaN,NaN,0,n/a
NDARWB591KLW,187082,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARWC819TRH,187436,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARWC905XUG,183813,14,1,n/a
NDARWE229HBY,NaN,NaN,0,n/a
NDARWF697JCF,181738,14,1,n/a
NDARWG174EZD,NaN,NaN,0,n/a
NDARWH019XM7,159641,14,1,n/a
NDARWJ364YVY,NaN,NaN,0,n/a
NDARWM162ZD0,NaN,NaN,0,n/a
NDARWN020NRD,173966,14,1,n/a
NDARWN682PGV,173128,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARWT403LP6,183716,14,1,n/a
NDARWT989KPJ,175490,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARWU079DJZ,186188,14,1,n/a
NDARWV403LV8,182340,14,1,n/a
NDARWV731NCC,NaN,NaN,0,n/a
NDARXA192VKQ,NaN,NaN,0,n/a
NDARXA198GA0,NaN,NaN,0,n/a
NDARXB193BMY,177965,14,1,n/a
NDARXC600AW1,173304,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARXC921EL3,176942,14,1,n/a
NDARXD774BJ8,311157,14,1,n/a
NDARXE058PZF,NaN,NaN,0,n/a
NDARXL053AW6,NaN,NaN,0,n/a
NDARXL892MM0,177141,14,1,n/a
NDARXP456PGL,NaN,NaN,0,n/a
NDARXR865BVX,220566,14,1,n/a
NDARXT641NBY,179150,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARXW796CFF,43600,3,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARXY241DWE,172767,14,1,n/a
NDARXY277ND0,173842,14,1,n/a
NDARXZ702GYD,208087,14,1,n/a
NDARXZ741VH0,NaN,NaN,0,n/a
NDARYA192ALZ,222636,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARYA857NDW,177966,14,1,n/a
NDARYD562PXW,NaN,NaN,0,n/a
NDARYD717TM7,242726,14,1,n/a
NDARYH224RXX,NaN,NaN,0,n/a
NDARYH501UH3,175892,14,1,n/a
NDARYJ382ZE3,174768,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARYK236YUD,NaN,NaN,0,n/a
NDARYL835DRL,NaN,NaN,0,n/a
NDARYL835ZVX,NaN,NaN,0,n/a
NDARYM419LL5,NaN,NaN,0,n/a
NDARYT509KUF,173614,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARYZ761TA3,NaN,NaN,0,n/a
NDARZA115BW6,178042,14,1,n/a
NDARZA863HD3,177716,14,1,n/a
NDARZA879DJG,178141,14,1,n/a
NDARZC423JYT,192742,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARZE459MJL,175142,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARZF874HJX,178976,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARZG044CJ5,279614,14,1,n/a
NDARZG265XMR,212388,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARZL239PGW,209991,14,1,n/a
NDARZR463DUN,NaN,NaN,0,n/a
NDARZR700EG6,NaN,NaN,0,n/a
NDARZV406UFK,193224,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARZW623WYG,NaN,NaN,0,n/a
NDARAG429CGW,183517,14,1,n/a
NDARAN302EEM,NaN,NaN,0,n/a
NDARAW620GJ8,173818,14,1,n/a
NDARBH789CUP,184341,14,1,n/a
NDARCD928TA7,269343,14,1,n/a
NDARCM707DHW,176490,14,1,n/a
NDARCP648PW0,178514,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDAREL650MWJ,251665,14,1,n/a
NDAREP587HDK,180491,14,1,n/a
NDARER136KZ5,177593,13,1,n/a
NDARGZ888HJN,NaN,NaN,0,n/a
NDARHB382AP9,NaN,NaN,0,n/a
NDARHG445GAA,NaN,NaN,0,n/a
NDARHK956CJJ,NaN,NaN,0,n/a
NDARHR789EVF,173666,14,1,n/a
NDARHZ614VNM,177788,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARJY512JMG,178256,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARMF703BP3,230739,14,1,n/a
NDARMH095VH7,175074,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARMJ720XR5,NaN,NaN,0,n/a
NDARNA607WEF,176488,14,1,n/a
NDARNY393MAC,NaN,NaN,0,n/a
NDARPB578JMT,NaN,NaN,0,n/a
NDARPG793CYM,185490,14,1,n/a
NDARPP650LRM,180342,14,1,n/a
NDARPX098XYT,184263,14,1,n/a
NDARPZ078XCK,180865,14,1,n/a
NDARRA523JDG,425274,90,1,n/a
NDARRE588NRM,196589,14,1,n/a
NDARRF073YV1,NaN,NaN,0,n/a
NDARRP317WAP,180667,14,1,n/a
NDARRW356KV1,NaN,NaN,0,n/a
NDARTX911FB0,NaN,NaN,0,n/a
NDARUX098MT5,NaN,NaN,0,n/a
NDARVV095BWU,NaN,NaN,0,n/a
NDARXJ349THV,173970,14,1,n/a
NDARYC105BU2,NaN,NaN,0,n/a
NDARZR424VU2,158440,14,1,n/a
NDARZW637PCF,180268,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARZY045WUZ,175470,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARAD459XJK,269880,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARAP748AWX,259048,15,1,n/a
NDARAY761BFH,376268,14,1,n/a
NDARBZ333VWR,286542,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARCZ465CMY,280685,15,1,n/a
NDAREV376NRN,180265,14,1,n/a
NDARFL595DNJ,187198,15,1,n/a
NDARGN460JU2,189150,15,1,n/a
NDARGN680XJC,174165,14,1,n/a
NDARGR199PM2,191624,15,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARGY653XW3,254381,17,1,n/a
NDARHA652HR1,206894,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARHY950URX,174174,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARJE254CVV,219863,15,1,n/a
NDARKD245CN0,284819,15,1,n/a
NDARMY687DJ9,178844,14,1,n/a
NDARNL547DDH,188415,14,1,n/a
NDARNX583ELQ,188506,15,1,n/a
NDARNZ867KTD,183466,13,1,n/a
NDARPY645HY6,345613,17,1,n/a
NDARRC175AK7,76873,2,1,n/a
NDARRG583CP3,187079,15,1,n/a
NDARRL467BA1,282869,15,1,n/a
NDARRP961CC7,184504,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARRV843HGK,194451,15,1,n/a
NDARRX900GP4,281468,17,1,n/a
NDARTL576AWG,176467,14,1,n/a
NDARTL995AN9,189878,15,1,n/a
NDARUH340WL5,173115,14,1,n/a
NDARUR202RX7,176120,14,1,n/a
NDARUR298LVX,175094,14,1,n/a
NDARUR924XNN,195356,15,1,n/a
NDARUX442HJ8,238380,15,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARUY720JW1,221929,15,1,n/a
NDARVB091TPK,174308,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARWB327GL4,179318,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARWK625CUV,230340,15,1,n/a
NDARWM560DXH,173564,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARXL491XWE,220345,17,1,n/a
NDARYB483HY0,284364,14,1,n/a
NDARYJ413BLN,172965,14,1,n/a
NDARYN333FPE,201914,14,1,n/a
NDARZT876LP6,175914,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARZY959NH2,203717,15,1,n/a
NDARAJ182PTB,NaN,NaN,0,n/a
NDARAJ401AX3,NaN,NaN,0,n/a
NDARDE969RCC,NaN,NaN,0,n/a
NDARDL471LWJ,NaN,NaN,0,n/a
NDARDP619NZB,NaN,NaN,0,n/a
NDARDU500JTQ,NaN,NaN,0,n/a
NDARDW147PAZ,NaN,NaN,0,n/a
NDARFX158KKM,NaN,NaN,0,n/a
NDARGX966WLG,NaN,NaN,0,n/a
NDARHT174HGE,NaN,NaN,0,n/a
NDARHX754KYY,NaN,NaN,0,n/a
NDARKG951TXD,NaN,NaN,0,n/a
NDARMC371DK5,NaN,NaN,0,n/a
NDARPL263BJZ,NaN,NaN,0,n/a
NDARRE437JGP,NaN,NaN,0,n/a
NDARRU865YHE,NaN,NaN,0,n/a
NDARRW259YBX,NaN,NaN,0,n/a
NDARTE237JP0,NaN,NaN,0,n/a
NDARVG587ALU,NaN,NaN,0,n/a
NDARWY995ZKT,NaN,NaN,0,n/a
NDARXT081TEU,NaN,NaN,0,n/a
NDARXZ140GZH,NaN,NaN,0,n/a
NDARYJ315PWA,NaN,NaN,0,n/a
NDARZR075BR2,NaN,NaN,0,n/a
