onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.892	n/a	946	video_start	83
172.436	n/a	86218	video_stop	103
172.96	n/a	86480	break cnt	break cnt
214.6	n/a	107300	9999	9999
