onset	duration	sample	value	event_code
0	n/a	0	resting_start	90
0.004	n/a	2	resting_start	90
64.452	n/a	32226	instructed_toOpenEyes	20
84.452	n/a	42226	instructed_toCloseEyes	30
124.452	n/a	62226	instructed_toOpenEyes	20
144.452	n/a	72226	instructed_toCloseEyes	30
184.452	n/a	92226	instructed_toOpenEyes	20
204.452	n/a	102226	instructed_toCloseEyes	30
244.452	n/a	122226	instructed_toOpenEyes	20
264.452	n/a	132226	instructed_toCloseEyes	30
304.452	n/a	152226	instructed_toOpenEyes	20
324.452	n/a	162226	instructed_toCloseEyes	30
364.452	n/a	182226	instructed_toOpenEyes	20
369.007	n/a	184503.5	boundary	boundary
