onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.21	n/a	605	video_start	81
118.614	n/a	59307	video_stop	101
119.176	n/a	59588	break cnt	break cnt
145.742	n/a	72871	9999	9999
