onset	duration	sample	value	event_code
0	n/a	0	9999	9999
3.026	n/a	1513	video_start	81
120.42	n/a	60210	video_stop	101
120.978	n/a	60489	break cnt	break cnt
163.892	n/a	81946	9999	9999
