onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.168	n/a	584	video_start	82
164.162	n/a	82081	video_stop	102
164.712	n/a	82356	break cnt	break cnt
164.76	n/a	82380	9999	9999
