onset	duration	sample	value	event_code
0	n/a	0	9999	9999
2.128	n/a	1064	video_start	82
165.122	n/a	82561	video_stop	102
165.672	n/a	82836	break cnt	break cnt
165.718	n/a	82859	9999	9999
