onset	duration	sample	value	event_code
0	n/a	0	resting_start	90
0.012	n/a	6	resting_start	90
143.864	n/a	71932	instructed_toOpenEyes	20
163.864	n/a	81932	instructed_toCloseEyes	30
203.864	n/a	101932	instructed_toOpenEyes	20
223.864	n/a	111932	instructed_toCloseEyes	30
263.864	n/a	131932	instructed_toOpenEyes	20
283.864	n/a	141932	instructed_toCloseEyes	30
323.864	n/a	161932	instructed_toOpenEyes	20
343.864	n/a	171932	instructed_toCloseEyes	30
383.864	n/a	191932	instructed_toOpenEyes	20
403.864	n/a	201932	instructed_toCloseEyes	30
443.864	n/a	221932	instructed_toOpenEyes	20
448.407	n/a	224203.5	boundary	boundary
