onset	duration	sample	value	event_code
0	n/a	0	resting_start	90
0.008	n/a	4	resting_start	90
47.12	n/a	23560	instructed_toOpenEyes	20
67.12	n/a	33560	instructed_toCloseEyes	30
107.12	n/a	53560	instructed_toOpenEyes	20
127.12	n/a	63560	instructed_toCloseEyes	30
167.12	n/a	83560	instructed_toOpenEyes	20
187.12	n/a	93560	instructed_toCloseEyes	30
227.12	n/a	113560	instructed_toOpenEyes	20
247.12	n/a	123560	instructed_toCloseEyes	30
287.12	n/a	143560	instructed_toOpenEyes	20
307.12	n/a	153560	instructed_toCloseEyes	30
347.12	n/a	173560	instructed_toOpenEyes	20
351.675	n/a	175837.5	boundary	boundary
