onset	duration	sample	value	event_code
0	n/a	0	9999	9999
3.26	n/a	1630	video_start	82
166.254	n/a	83127	video_stop	102
166.8	n/a	83400	break cnt	break cnt
201.556	n/a	100778	9999	9999
