onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.21	n/a	605	video_start	82
164.206	n/a	82103	video_stop	102
164.798	n/a	82399	break cnt	break cnt
191.252	n/a	95626	9999	9999
