onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.248	n/a	624	video_start	82
164.236	n/a	82118	video_stop	102
164.784	n/a	82392	break cnt	break cnt
282.34	n/a	141170	9999	9999
