onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.196	n/a	598	video_start	83
171.742	n/a	85871	video_stop	103
172.266	n/a	86133	break cnt	break cnt
205.744	n/a	102872	9999	9999
