onset	duration	sample	value	event_code
0	n/a	0	resting_start	90
0.008	n/a	4	resting_start	90
235.2	n/a	117600	instructed_toOpenEyes	20
255.2	n/a	127600	instructed_toCloseEyes	30
295.196	n/a	147598	instructed_toOpenEyes	20
315.196	n/a	157598	instructed_toCloseEyes	30
355.196	n/a	177598	instructed_toOpenEyes	20
375.196	n/a	187598	instructed_toCloseEyes	30
415.196	n/a	207598	instructed_toOpenEyes	20
435.196	n/a	217598	instructed_toCloseEyes	30
475.196	n/a	237598	instructed_toOpenEyes	20
495.196	n/a	247598	instructed_toCloseEyes	30
521.192	n/a	260596	net	net
535.196	n/a	267598	instructed_toOpenEyes	20
