onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.13	n/a	565	video_start	82
164.124	n/a	82062	video_stop	102
164.644	n/a	82322	break cnt	break cnt
191.868	n/a	95934	9999	9999
