onset	duration	sample	value	event_code
0	n/a	0	resting_start	90
0.036	n/a	18	resting_start	90
52.732	n/a	26366	instructed_toOpenEyes	20
72.732	n/a	36366	instructed_toCloseEyes	30
112.732	n/a	56366	instructed_toOpenEyes	20
132.732	n/a	66366	instructed_toCloseEyes	30
172.732	n/a	86366	instructed_toOpenEyes	20
192.732	n/a	96366	instructed_toCloseEyes	30
232.732	n/a	116366	instructed_toOpenEyes	20
252.732	n/a	126366	instructed_toCloseEyes	30
292.732	n/a	146366	instructed_toOpenEyes	20
312.732	n/a	156366	instructed_toCloseEyes	30
352.732	n/a	176366	instructed_toOpenEyes	20
357.291	n/a	178645.5	boundary	boundary
