onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.132	n/a	566	video_start	81
118.528	n/a	59264	video_stop	101
119.068	n/a	59534	break cnt	break cnt
177.192	n/a	88596	9999	9999
