onset	duration	sample	value	event_code
0	n/a	0	resting_start	90
0.04	n/a	20	resting_start	90
44.98	n/a	22490	instructed_toOpenEyes	20
64.98	n/a	32490	instructed_toCloseEyes	30
104.98	n/a	52490	instructed_toOpenEyes	20
124.98	n/a	62490	instructed_toCloseEyes	30
164.98	n/a	82490	instructed_toOpenEyes	20
184.98	n/a	92490	instructed_toCloseEyes	30
224.98	n/a	112490	instructed_toOpenEyes	20
244.98	n/a	122490	instructed_toCloseEyes	30
284.98	n/a	142490	instructed_toOpenEyes	20
304.98	n/a	152490	instructed_toCloseEyes	30
344.98	n/a	172490	instructed_toOpenEyes	20
349.535	n/a	174767.5	boundary	boundary
