onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.04	n/a	520	video_start	81
118.436	n/a	59218	video_stop	101
118.968	n/a	59484	break cnt	break cnt
151.016	n/a	75508	9999	9999
